ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
ATLO,0.0,50.0,36.97,,,Ames National Corporation,69.7,Financial Services,Banks - Regional,60.0,80.0,88.3,60.0,50.0,27.01,240177456.0,100.0,100.0,True,up,,,0.0,20.8,True,1.0,2.9,6.0,False,28.35,-4.7,8.0,True,"{'roe_pct': 9.9, 'operating_margin_pct': 46.2}",{'profit_margin_pct': 29.3},,,,,none,,,,64.2,137.7,,,3.56,37.4,4.86,True,-0.7,,44.1,27.0,2026-04-16,False,False,7.0,NEUTRAL,,,0.14,,,,,,100.0,0.0,0.0,,67.9,0.0,15.0,20.9,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 52% up volume)",MICRO_FLOAT,8.7,0.0,35.9,100.0,True,up,100.0,10.0,,0.0,True,1.0,2.0,3,42.0,95.2,Top 10%,68.8,5.0,0.0,5.0,10.0,0.0,0.0,5.0,5.0,False,3/3,53.448,0.0,0.0,0.0,5.0,3.0,5.0,,0.0,5.0,,0,,🔵 DECENT,🟡 Average,AVOID,30.0,Near ATH (-4.7% from high) - poor entry point,-4.7,NEUTRAL,NONE,False
TCBI,0.0,50.0,13.35,,,"Texas Capital Bancshares, Inc.",58.5,Financial Services,Banks - Regional,60.0,60.0,57.6,60.0,50.0,91.83,4060094464.0,60.0,60.4,False,flat,,,0.0,16.8,False,0.0,6.9,4.2,False,108.92,-15.7,6.0,False,"{'roe_pct': 9.4, 'operating_margin_pct': 42.5}",{'profit_margin_pct': 27.5},105.43,115.0,88.0,14.0,hold,14.8,,,203.7,121.8,,,,,,True,-4.58,,19.6,27.0,2026-04-16,False,False,7.0,NEUTRAL,,,0.23,,,,,,100.0,0.0,0.0,,43.6,0.0,15.0,17.6,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEDIUM_FLOAT,43.3,0.0,32.6,60.0,False,flat,60.4,0.0,,0.0,False,0.0,0.0,3,42.0,95.2,Top 10%,68.8,5.0,1.0,0.0,5.0,0.0,0.0,5.0,5.0,False,3/3,53.4,0.0,0.0,0.0,0.0,3.0,5.0,1.85,0.0,5.0,,0,,🔵 DECENT,🟡 Average,,,,,,,
BY,0.0,50.0,25.53,,,"Byline Bancorp, Inc.",60.3,Financial Services,Banks - Regional,60.0,60.0,60.3,65.0,55.0,30.39,1392446336.0,60.0,70.7,False,up,,,0.0,10.1,False,0.0,5.7,2.7,False,33.89,-10.3,7.0,True,"{'roe_pct': 11.0, 'operating_margin_pct': 44.1}",{'profit_margin_pct': 31.7},35.6,38.0,33.0,5.0,none,17.1,,,37.57,23.6,,,1.38,13.8,1.4,True,-1.0,,6.5,34.0,2026-04-23,False,False,4.0,NEUTRAL,,,0.73,,,,,,90.0,0.0,0.0,,56.1,0.0,15.0,18.1,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 56% up volume)",MEDIUM_FLOAT,32.6,0.0,33.1,60.0,False,up,70.7,2.0,,0.0,False,0.0,0.0,3,42.0,95.2,Top 10%,68.8,5.0,1.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,53.12,0.0,0.0,0.0,0.0,3.0,3.0,2.14,1.0,0.0,,0,,🔵 DECENT,🟡 Average,,,,,,,
TBBK,0.0,50.0,0.0,,,"The Bancorp, Inc.",49.2,Financial Services,Banks - Regional,60.0,40.0,15.0,75.0,70.0,52.88,2322364160.0,15.0,8.0,False,down,,,0.0,-1.6,True,1.0,11.1,4.9,True,81.65,-35.2,3.0,False,"{'roe_pct': 30.8, 'operating_margin_pct': 59.7}",{'profit_margin_pct': 43.4},72.0,76.0,66.0,3.0,buy,36.2,,,58.55,10.7,,,,,,True,-16.29,,8.3,34.0,2026-04-23,False,False,5.0,NEUTRAL,,,0.55,,,,,,60.0,0.0,0.0,,17.8,0.0,15.0,14.8,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",MEDIUM_FLOAT,39.9,20.0,29.8,15.0,False,down,8.0,0.0,,0.0,True,1.0,2.0,3,42.0,95.2,Top 10%,68.8,5.0,3.0,-5.0,0.0,0.0,0.0,3.0,0.0,False,2/3,52.68000000000001,0.0,0.0,0.0,0.0,3.0,3.0,4.53,3.0,0.0,,0,,🔵 DECENT,🟡 Average,,,,,,,
PEBO,0.0,50.0,19.66,,,Peoples Bancorp Inc.,61.6,Financial Services,Banks - Regional,60.0,70.0,60.3,60.0,50.0,31.7,1138578176.0,60.0,64.0,False,up,,,0.0,10.3,True,1.0,3.3,3.6,False,34.33,-7.7,5.0,False,"{'roe_pct': 9.2, 'operating_margin_pct': 38.0}",{'profit_margin_pct': 25.6},34.83,37.0,33.0,6.0,none,9.9,,,50.83,60.3,,,5.17,54.5,5.11,True,-0.07,,8.5,32.0,2026-04-21,False,False,5.0,NEUTRAL,,,0.53,,,,,,100.0,0.0,0.0,,48.5,0.0,15.0,18.5,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEDIUM_FLOAT,34.0,0.0,33.5,60.0,False,up,64.0,2.0,,0.0,True,1.0,2.0,3,42.0,95.2,Top 10%,68.8,5.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,3/3,52.64,0.0,0.0,0.0,5.0,3.0,3.0,1.24,0.0,0.0,,0,,🔵 DECENT,🟡 Average,,,,,,,
CMTV,0.0,50.0,36.35,,,Community Bancorp.,63.5,Financial Services,Banks - Regional,60.0,50.0,91.0,65.0,50.0,40.96,229564944.0,100.0,100.0,True,up,,,0.0,9.2,False,0.0,0.1,0.7,False,40.965,-0.0,8.0,True,"{'roe_pct': 16.0, 'operating_margin_pct': 43.5}",{'profit_margin_pct': 35.8},,,,,none,,,,42.12,2.8,,,2.39,32.0,4.78,True,-0.31,,7.0,,,False,False,3.0,NEUTRAL,,,0.97,,,,,,100.0,0.0,0.0,,69.0,0.0,15.0,19.0,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,100,"Strong institutional buying (9.4x ratio, 87% up volume)",MICRO_FLOAT,4.8,0.0,34.0,100.0,True,up,100.0,10.0,,0.0,False,0.0,0.0,3,42.0,95.2,Top 10%,68.8,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,3/3,52.19,0.0,0.0,0.0,3.0,3.0,3.0,,0.0,0.0,,0,,🔵 DECENT,🟡 Average,AVOID,30.0,Near ATH (-0.0% from high) - poor entry point,-0.0,NEUTRAL,NONE,False
OWL,0.0,50.0,0.0,,,Blue Owl Capital Inc.,56.2,Financial Services,Asset Management,50.0,80.0,15.0,75.0,70.0,9.12,14230824960.0,15.0,3.9,False,down,,,0.0,10.6,True,2.0,14.5,2.3,True,21.88,-58.3,0.0,False,"{'roe_pct': 5.2, 'debt_to_equity': 0.64, 'current_ratio': 1.79, 'operating_margin_pct': 32.4}",{'profit_margin_pct': 2.7},15.73,23.0,10.0,15.0,buy,72.5,86.24,845.6,3.0,-67.1,9.51,2.03,9.87,855.0,,True,-0.37,3.1,57.4,41.0,2026-04-30,False,False,5.0,NEUTRAL,3.77,75.8,0.15,,,,,,100.0,0.0,0.0,,0.0,0.0,15.0,16.9,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,STRONG_DISTRIBUTION,15,"Strong selling pressure (0.5x ratio, 34% up volume)",MEGA_FLOAT,631.2,43.0,31.9,15.0,False,down,3.9,0.0,,0.0,True,2.0,2.0,26,42.0,40.5,Bajo 50%,23.3,0.0,3.0,-5.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,51.480000000000004,0.0,0.0,8.0,-5.0,3.0,5.0,9.06,3.0,0.0,34,0,,🔵 DECENT,🟡 Average,,,,,,,
FPI,0.0,50.0,15.850000000000001,,,Farmland Partners Inc.,68.5,Real Estate,REIT - Specialty,60.0,100.0,53.9,65.0,50.0,11.27,499113376.0,35.0,49.7,False,up,,,0.0,102.1,True,2.0,7.2,3.1,False,13.225,-14.8,4.0,False,"{'roe_pct': 5.7, 'debt_to_equity': 0.3, 'current_ratio': 0.62, 'operating_margin_pct': 59.6}",{'profit_margin_pct': 60.9},12.5,12.5,12.5,2.0,hold,10.9,,,6.1,-45.9,-9.41,-1.08,3.19,39.3,1.95,True,-7.58,4.3,-29.9,47.0,2026-05-06,False,False,6.0,NEUTRAL,5.82,54.7,,,,,,,70.0,0.0,0.0,,23.6,0.0,15.0,20.6,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,75,"Strong institutional buying (1.9x ratio, 63% up volume)",MEDIUM_FLOAT,39.7,20.0,35.6,35.0,False,up,49.7,2.0,,0.0,True,2.0,2.0,19,42.0,57.1,Medio,38.2,0.0,1.0,3.0,0.0,0.0,0.0,5.0,5.0,False,2/3,51.400000000000006,0.0,0.0,-5.0,5.0,3.0,-3.0,1.36,0.0,2.0,19,0,,🔵 DECENT,🟡 Average,,,,,,,
BFC,0.0,50.0,22.28,,,Bank First Corporation,57.8,Financial Services,Banks - Regional,60.0,50.0,60.3,65.0,55.0,134.23,1503601152.0,60.0,66.5,False,up,,,0.0,6.5,False,0.0,3.1,3.7,False,153.0,-12.3,6.0,False,"{'roe_pct': 11.1, 'operating_margin_pct': 53.9}",{'profit_margin_pct': 41.4},155.0,160.0,150.0,2.0,none,15.5,,,72.3,-46.1,,,1.38,24.9,1.31,True,-1.47,,3.4,27.0,2026-04-16,False,False,6.0,NEUTRAL,,,1.84,,,,,,90.0,0.0,0.0,,52.3,0.0,15.0,17.3,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 55% up volume)",LOW_FLOAT,10.1,0.0,32.3,60.0,False,up,66.5,2.0,,0.0,False,0.0,0.0,3,42.0,95.2,Top 10%,68.8,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,51.12,0.0,0.0,0.0,0.0,3.0,1.0,1.94,0.0,2.0,,0,,🔵 DECENT,🟡 Average,,,,,,,
LYFT,0.0,50.0,0.0,,,"Lyft, Inc.",49.2,Technology,Software - Application,60.0,50.0,15.0,65.0,60.0,13.38,5343348736.0,15.0,6.6,False,down,,,0.0,9.8,False,0.0,17.1,3.4,True,25.54,-47.6,2.0,False,"{'roe_pct': 140.8, 'debt_to_equity': 0.4, 'current_ratio': 0.65, 'operating_margin_pct': -11.2}",{'profit_margin_pct': 45.0},19.57,30.0,13.0,37.0,hold,46.2,126.77,847.5,204.3,1426.9,22.27,2.99,,,,True,-9.36,-1.6,1804.6,48.0,2026-05-07,False,False,4.0,NEUTRAL,-0.68,-5.6,0.0,,,,,,70.0,0.0,0.0,,0.0,0.0,15.0,14.8,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",MEGA_FLOAT,321.1,38.0,29.8,15.0,False,down,6.6,0.0,,0.0,False,0.0,0.0,42,42.0,2.4,Bottom 25%,4.9,-3.0,3.0,-5.0,-5.0,0.0,0.0,5.0,15.0,False,1/3,50.68000000000001,-3.0,0.0,8.0,0.0,3.0,5.0,5.78,3.0,0.0,84,0,,🔵 DECENT,🟡 Average,,,,,,,
INR,0.0,50.0,23.92,,,"Infinity Natural Resources, Inc",74.2,Energy,Oil & Gas E&P,50.0,100.0,75.0,85.0,65.0,17.5,317899744.0,60.0,58.1,False,up,,,0.0,37.5,True,2.0,4.5,5.8,False,19.899,-12.1,6.0,False,"{'roe_pct': 8.6, 'debt_to_equity': 0.16, 'current_ratio': 1.57, 'operating_margin_pct': 70.5}",{'profit_margin_pct': 6.7},21.89,27.0,18.0,9.0,strong_buy,25.1,,,8.9,-49.1,-56.53,-9.89,,,,False,,7.1,,52.0,2026-05-11,False,False,7.0,NEUTRAL,6.04,6.1,0.58,,,,,,70.0,0.0,0.0,,34.3,0.0,15.0,22.3,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",LOW_FLOAT,15.6,20.0,37.3,60.0,False,up,58.1,2.0,,0.0,True,2.0,2.0,2,42.0,97.6,Top 10%,69.1,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,2/3,50.68,8.0,0.0,-5.0,0.0,0.0,0.0,3.14,3.0,5.0,53,0,,🔵 DECENT,🟡 Average,,,,,,,
SMBK,0.0,50.0,22.08,,,"SmartFinancial, Inc.",55.8,Financial Services,Banks - Regional,60.0,50.0,54.0,60.0,55.0,37.7,642005248.0,60.0,53.3,False,up,,,0.0,0.6,False,0.0,0.7,1.6,False,43.91,-14.1,6.0,False,"{'roe_pct': 9.6, 'operating_margin_pct': 38.8}",{'profit_margin_pct': 26.1},44.5,48.0,42.0,6.0,none,18.0,,,89.4,137.1,,,0.85,10.7,1.08,False,,,21.0,31.0,2026-04-20,False,False,7.0,NEUTRAL,,,0.22,,,,,,70.0,0.0,0.0,,46.7,0.0,15.0,16.7,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 59% up volume)",LOW_FLOAT,15.1,0.0,31.7,60.0,False,up,53.3,2.0,,0.0,False,0.0,0.0,3,42.0,95.2,Top 10%,68.8,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,3/3,50.31999999999999,0.0,0.0,0.0,0.0,0.0,5.0,2.25,1.0,5.0,,0,,🔵 DECENT,🟡 Average,,,,,,,
BBT,0.0,50.0,23.66,,,Beacon Financial Corporation,71.6,Financial Services,Banks - Regional,55.0,100.0,73.1,60.0,65.0,28.89,2424126976.0,80.0,82.4,False,up,,,0.0,142.6,True,2.0,5.1,4.0,False,32.0,-9.7,6.0,False,"{'roe_pct': 4.9, 'operating_margin_pct': 58.3}",{'profit_margin_pct': 17.6},34.57,42.0,31.0,7.0,buy,19.7,,,30.9,7.0,,,4.46,124.9,4.53,False,,,500.8,34.0,2026-04-23,False,False,4.0,NEUTRAL,,,0.01,,,,,,90.0,0.0,0.0,,57.5,0.0,15.0,21.5,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 56% up volume)",HIGH_FLOAT,82.9,0.0,36.5,80.0,False,up,82.4,5.0,,0.0,True,2.0,2.0,3,42.0,95.2,Top 10%,68.8,5.0,1.0,3.0,5.0,0.0,0.0,5.0,5.0,False,3/3,49.64,0.0,0.0,0.0,-2.0,0.0,5.0,2.46,1.0,0.0,,0,,⚪ WEAK,🟡 Average,HOLD,65.0,Close to ATH (-9.7% from high) - wait for pullback | Strong upside (+19.7%) - analyst support,-9.7,NEUTRAL,BUY,False
NLCP,0.0,50.0,19.47,,,"NewLake Capital Partners, Inc.",59.7,Real Estate,REIT - Specialty,60.0,40.0,68.7,80.0,60.0,15.24,319270016.0,60.0,65.5,False,up,,,0.0,-6.6,True,1.0,,,False,16.75,-9.0,5.0,False,"{'roe_pct': 6.7, 'debt_to_equity': 0.02, 'current_ratio': 3.19, 'operating_margin_pct': 50.9}",{'profit_margin_pct': 51.5},15.5,16.0,15.0,2.0,buy,1.7,20.2,32.5,12.8,-16.0,8.85,1.37,11.29,134.4,,True,-0.08,32.9,-0.1,47.0,2026-05-06,False,False,7.0,NEUTRAL,9.08,,,,,,,,70.0,0.0,0.0,,42.9,0.0,15.0,17.9,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",LOW_FLOAT,16.1,0.0,32.9,60.0,False,up,65.5,2.0,,0.0,True,1.0,2.0,19,42.0,57.1,Medio,38.2,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,3/3,48.879999999999995,0.0,0.0,8.0,-5.0,3.0,0.0,0.21,-3.0,5.0,,0,,⚪ WEAK,🟡 Average,,,,,,,
MNR,0.0,50.0,20.58,,,Mach Natural Resources LP,70.8,Energy,Oil & Gas E&P,55.0,90.0,71.4,70.0,70.0,14.02,2361287936.0,60.0,64.3,False,up,,,0.0,70.9,True,1.0,2.3,5.6,False,15.91,-11.9,5.0,False,"{'roe_pct': 9.0, 'debt_to_equity': 0.58, 'current_ratio': 1.05, 'operating_margin_pct': 30.6}",{'profit_margin_pct': 13.7},19.0,20.0,17.0,6.0,strong_buy,35.5,,,24.74,76.5,-18.15,-2.54,14.05,178.0,,False,,3.0,22.7,48.0,2026-05-07,False,False,4.0,NEUTRAL,6.19,6.4,0.5,,,,,,100.0,0.0,0.0,,31.200000000000003,0.0,15.0,21.2,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 60% up volume)",HIGH_FLOAT,60.0,20.0,36.2,60.0,False,up,64.3,2.0,,0.0,True,1.0,2.0,2,42.0,97.6,Top 10%,69.1,5.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,2/3,48.32,8.0,0.0,-5.0,-5.0,0.0,5.0,4.44,3.0,0.0,51,0,,⚪ WEAK,🟡 Average,,,,,,,
CSBB,0.0,50.0,36.54,,,"CSB Bancorp, Inc.",65.4,Financial Services,Banks - Regional,60.0,60.0,88.3,65.0,50.0,60.0,157753568.0,100.0,100.0,True,up,,,0.0,12.9,False,0.0,,,False,60.0,0.0,8.0,True,"{'roe_pct': 11.1, 'operating_margin_pct': 25.3}",{'profit_margin_pct': 30.2},,,,,none,,,,50.7,-15.5,,,2.75,32.3,3.51,True,-0.69,,-9.2,,,False,False,6.0,NEUTRAL,,,,,,,,,70.0,0.0,0.0,,69.6,0.0,15.0,19.6,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 50% up volume)",MICRO_FLOAT,2.4,0.0,34.6,100.0,True,up,100.0,10.0,,0.0,False,0.0,0.0,3,42.0,95.2,Top 10%,68.8,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,3/3,47.736,0.0,0.0,0.0,3.0,3.0,0.0,,0.0,2.0,,0,,⚪ WEAK,🟡 Average,BUY,70.0,No significant concerns detected,,NEUTRAL,NONE,False
FMBM,0.0,50.0,26.0,,,F & M Bank Corp.,65.0,Financial Services,Banks - Regional,60.0,60.0,86.3,65.0,50.0,30.59,108810464.0,95.0,92.2,False,up,,,0.0,11.7,False,0.0,,,False,32.25,-5.1,7.0,True,"{'roe_pct': 11.8, 'operating_margin_pct': 26.0}",{'profit_margin_pct': 22.5},,,,,none,,,,79.27,159.1,,,3.4,34.9,4.58,False,,,13.3,,,False,False,5.0,NEUTRAL,,,0.39,,,,,,100.0,0.0,0.0,,39.5,0.0,15.0,19.5,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_DISTRIBUTION,5,"Strong selling pressure (0.5x ratio, 26% up volume)",MICRO_FLOAT,2.7,20.0,34.5,95.0,False,up,92.2,5.0,,0.0,False,0.0,0.0,3,42.0,95.2,Top 10%,68.8,5.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,2/3,47.6,0.0,0.0,0.0,5.0,0.0,3.0,,0.0,0.0,,0,,⚪ WEAK,🟡 Average,,,,,,,
HHH,0.0,50.0,0.0,,,Howard Hughes Holdings Inc.,59.0,Real Estate,Real Estate - Development,50.0,100.0,15.0,60.0,70.0,62.06,3701031680.0,15.0,3.0,False,down,,,0.0,213.3,True,2.0,7.2,5.2,False,91.07,-31.9,1.0,False,"{'roe_pct': 3.7, 'debt_to_equity': 1.33, 'current_ratio': 1.9, 'operating_margin_pct': 7.4}",{'profit_margin_pct': 8.4},94.67,100.0,89.0,3.0,buy,52.5,117.14,88.8,22.1,-64.4,12.83,7.96,,,,False,,2.0,-67.8,47.0,2026-05-06,False,False,6.0,NEUTRAL,4.49,14.6,,,,,,,90.0,0.0,0.0,,0.0,0.0,15.0,17.7,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,STRONG_DISTRIBUTION,5,"Strong selling pressure (0.4x ratio, 30% up volume)",MEDIUM_FLOAT,30.5,40.0,32.7,15.0,False,down,3.0,0.0,,0.0,True,2.0,2.0,,42.0,,Sin datos suficientes,3.0,0.0,1.0,-5.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,47.599999999999994,0.0,0.0,8.0,0.0,0.0,-3.0,6.56,3.0,2.0,54,1,Pershing Square (Ackman),⚪ WEAK,🟡 Average,,,,,,,
LTC,0.0,50.0,23.4,,,"LTC Properties, Inc.",69.0,Real Estate,REIT - Healthcare Facilities,60.0,90.0,68.7,65.0,50.0,38.38,1861804672.0,60.0,54.5,False,up,,,0.0,71.9,True,1.0,8.3,6.4,True,40.8,-5.9,6.0,False,"{'roe_pct': 11.2, 'debt_to_equity': 0.73, 'current_ratio': 17.97, 'operating_margin_pct': -8.9}",{'profit_margin_pct': 45.8},40.57,45.0,37.0,7.0,hold,5.7,116.73,204.1,75.6,97.0,7.17,2.75,5.94,90.5,6.44,False,,4.5,176.0,45.0,2026-05-04,False,False,6.0,NEUTRAL,5.73,30.7,0.05,,,,,,100.0,0.0,0.0,,45.7,0.0,15.0,20.7,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 56% up volume)",MEDIUM_FLOAT,47.4,0.0,35.7,60.0,False,up,54.5,2.0,,0.0,True,1.0,2.0,4,42.0,92.9,Top 10%,68.2,5.0,3.0,3.0,5.0,0.0,0.0,5.0,15.0,False,3/3,47.599999999999994,0.0,0.0,6.0,-2.0,0.0,5.0,0.71,-3.0,2.0,27,0,,⚪ WEAK,🟡 Average,,,,,,,
UMH,0.0,50.0,0.0,,,"UMH Properties, Inc.",53.7,Real Estate,REIT - Residential,55.0,50.0,36.0,70.0,70.0,14.41,1228173952.0,15.0,11.9,False,down,,,0.0,9.4,False,0.0,4.0,6.7,False,19.02,-24.2,2.0,False,"{'roe_pct': 2.9, 'debt_to_equity': 0.84, 'current_ratio': 3.29, 'operating_margin_pct': 20.7}",{'profit_margin_pct': 10.1},19.36,23.5,16.0,7.0,buy,34.3,13.71,-4.9,0.7,-95.1,5.18,0.75,6.25,1271.4,4.64,False,,1.9,,41.0,2026-04-30,False,False,7.0,NEUTRAL,2.5,24.2,,,,,,,70.0,0.0,0.0,,0.0,0.0,15.0,16.1,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 38% up volume)",HIGH_FLOAT,79.9,35.0,31.1,15.0,False,down,11.9,0.0,,0.0,False,0.0,0.0,34,42.0,21.4,Bottom 25%,13.8,-3.0,0.0,0.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,47.480000000000004,0.0,0.0,6.0,-2.0,0.0,0.0,4.29,3.0,5.0,57,0,,⚪ WEAK,🟡 Average,,,,,,,
EBMT,0.0,50.0,25.1,,,"Eagle Bancorp Montana, Inc.",56.0,Financial Services,Banks - Regional,55.0,50.0,65.1,60.0,50.0,20.565,163651520.0,60.0,72.5,False,up,,,0.0,9.7,False,0.0,2.5,3.7,False,23.75,-13.4,7.0,True,"{'roe_pct': 8.1, 'operating_margin_pct': 27.2}",{'profit_margin_pct': 16.4},22.0,23.0,20.0,3.0,none,7.0,,,57.0,177.2,,,2.83,30.3,3.15,True,-0.97,,20.4,39.0,2026-04-28,False,False,5.0,NEUTRAL,,,0.23,,,,,,70.0,0.0,0.0,,48.8,0.0,15.0,16.8,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.5x ratio, 59% up volume)",MICRO_FLOAT,7.2,0.0,31.8,60.0,False,up,72.5,2.0,,0.0,False,0.0,0.0,3,42.0,95.2,Top 10%,68.8,5.0,0.0,3.0,7.0,0.0,0.0,5.0,5.0,False,3/3,47.400000000000006,0.0,0.0,0.0,3.0,3.0,5.0,0.88,-3.0,0.0,,0,,⚪ WEAK,🟡 Average,,,,,,,
