ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,analyzed_at
IT,"Gartner, Inc.",49.2,⚠️ WEAK,🔴 Weak,55.0,70.0,15.0,45.0,55.0,15.0,5.0,False,down,,,0,14.2,True,1,{'profit_margin_pct': 11.2},"{'revenue_growth_yoy': np.float64(14.2), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-35.2), 'rs_6m': np.float64(-37.3), 'rs_line_percentile': 5.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 86.9, 'debt_to_equity': 10.47, 'current_ratio': 1.0, 'operating_margin_pct': 19.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 19.6}",159.26,11479005184,Technology,Information Technology Services,12.5,3.4,True,451.73,-64.7,0.0,False,190.46,255.0,150.0,13.0,none,19.6,192.74,21.0,96.5,-39.4,8.04,13.1,,,,,True,-17.35,8.7,-17.1,46.0,2026-05-05,False,False,6.0,NEUTRAL,8.51,255.4,,2026-03-20T07:51:33.089898
TBBK,"The Bancorp, Inc.",49.2,⚠️ WEAK,🔴 Weak,60.0,40.0,15.0,75.0,70.0,15.0,8.0,False,down,,,0,-1.6,True,1,{'profit_margin_pct': 43.4},"{'revenue_growth_yoy': np.float64(-1.6), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-20.4), 'rs_6m': np.float64(-33.8), 'rs_line_percentile': 8.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 30.8, 'operating_margin_pct': 59.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 36.2}",52.88,2322364160,Financial Services,Banks - Regional,11.1,4.9,True,81.65,-35.2,3.0,False,72.0,76.0,66.0,3.0,buy,36.2,,,58.55,10.7,,,,,,,True,-16.29,,8.3,34.0,2026-04-23,False,False,5.0,NEUTRAL,,,0.55,2026-03-20T07:55:28.072177
LYFT,"Lyft, Inc.",49.2,⚠️ WEAK,🔴 Weak,60.0,50.0,15.0,65.0,60.0,15.0,6.6,False,down,,,0,9.8,False,0,{'profit_margin_pct': 45.0},"{'revenue_growth_yoy': np.float64(9.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-28.8), 'rs_6m': np.float64(-39.3), 'rs_line_percentile': 6.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 140.8, 'debt_to_equity': 0.4, 'current_ratio': 0.65, 'operating_margin_pct': -11.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 46.2}",13.38,5343348736,Technology,Software - Application,17.1,3.4,True,25.54,-47.6,2.0,False,19.57,30.0,13.0,37.0,hold,46.2,126.77,847.5,204.3,1426.9,22.27,2.99,,,,,True,-9.36,-1.6,1804.6,48.0,2026-05-07,False,False,4.0,NEUTRAL,-0.68,-5.6,0.0,2026-03-20T07:51:17.168572
UPXI,"Upexi, Inc.",49.2,⚠️ WEAK,🔴 Weak,50.0,80.0,15.0,35.0,60.0,15.0,2.9,False,down,,,0,154.8,False,0,{},"{'revenue_growth_yoy': np.float64(154.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-41.3), 'rs_6m': np.float64(-84.5), 'rs_line_percentile': 2.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -468.5, 'debt_to_equity': 4.38, 'current_ratio': 2.2, 'operating_margin_pct': -2160.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 367.3}",1.07,74198464,Communication Services,Internet Content & Information,26.6,3.9,True,22.57,-95.3,1.0,False,5.0,8.0,2.0,2.0,none,367.3,,,,,-291.39,-3.12,,,,,False,,18.5,,55.0,2026-05-14,False,False,5.0,NEUTRAL,-4.49,-46.0,,2026-03-20T07:46:18.374400
AMTB,Amerant Bancorp Inc.,49.1,⚠️ WEAK,🔴 Weak,55.0,30.0,56.7,55.0,55.0,60.0,56.4,False,up,,,0,-8.3,False,0,{'profit_margin_pct': 13.2},"{'revenue_growth_yoy': np.float64(-8.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(3.6), 'rs_6m': np.float64(-1.7), 'rs_line_percentile': 56.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 5.7, 'operating_margin_pct': 10.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 17.9}",20.78,880014592,Financial Services,Banks - Regional,2.8,3.2,False,23.55,-11.8,6.0,False,24.5,25.0,23.0,4.0,none,17.9,,,12.6,-39.4,,,1.73,28.6,0.36,,True,-3.75,,-41.9,33.0,2026-04-22,False,False,7.0,NEUTRAL,,,,2026-03-20T07:46:23.622005
SGRP,"SPAR Group, Inc.",49.0,⚠️ WEAK,🔴 Weak,50.0,70.0,24.0,45.0,50.0,15.0,3.4,False,down,,,0,25.3,False,0,{'profit_margin_pct': -9.5},"{'revenue_growth_yoy': np.float64(25.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-6.9), 'rs_6m': np.float64(-35.9), 'rs_line_percentile': 3.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -58.0, 'debt_to_equity': 1.58, 'current_ratio': 1.2, 'operating_margin_pct': -12.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",0.752,18010394,Industrials,Specialty Business Services,0.4,1.6,False,1.6,-53.0,0.0,False,,,,,none,,,,,,-7.95,-0.06,,,,,False,,-7.8,,,,False,False,3.0,NEUTRAL,-1.9,-3.6,,2026-03-20T07:48:26.179407
TCI,Transcontinental Realty Investo,49.0,⚠️ WEAK,🔴 Weak,60.0,50.0,15.0,70.0,50.0,15.0,5.2,False,down,,,0,0.7,False,0,{'profit_margin_pct': 28.1},"{'revenue_growth_yoy': np.float64(0.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-39.9), 'rs_6m': np.float64(-26.5), 'rs_line_percentile': 5.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 1.7, 'debt_to_equity': 0.24, 'current_ratio': 5.47, 'operating_margin_pct': -28.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",33.98,293564000,Real Estate,Real Estate Services,1.0,4.7,False,59.65,-43.0,2.0,False,,,,,none,,,,48.0,41.3,-3.75,-1.28,,,,3.59,True,-0.37,4.2,5567.0,,,False,False,4.0,NEUTRAL,5.53,,0.0,2026-03-20T07:45:49.830110
KITT,"Nauticus Robotics, Inc.",49.0,⚠️ WEAK,🔴 Weak,50.0,80.0,15.0,40.0,50.0,15.0,0.0,False,down,,,0,319.5,False,0,{},"{'revenue_growth_yoy': np.float64(319.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-26.0), 'rs_6m': np.float64(-81.3), 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'current_ratio': 0.21, 'operating_margin_pct': -297.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",0.6244,8560908,Industrials,Aerospace & Defense,24.3,0.9,True,12.51,-95.0,0.0,False,,,,,none,,,,,,-91.69,-0.57,,,,,False,,-89.7,,11.0,2026-03-31,False,True,1.0,WEAK,-381.9,-712.8,,2026-03-20T07:54:50.103556
EGBN,"Eagle Bancorp, Inc.",48.8,⚠️ WEAK,🔴 Weak,50.0,30.0,76.7,40.0,50.0,80.0,78.5,False,up,,,0,-5.6,False,0,{},"{'revenue_growth_yoy': np.float64(-5.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(12.6), 'rs_6m': np.float64(13.5), 'rs_line_percentile': 78.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -11.7, 'operating_margin_pct': 4.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 13.5}",24.33,738932160,Financial Services,Banks - Regional,10.6,7.6,True,29.26,-16.8,7.0,True,27.62,31.5,25.0,4.0,none,13.5,,,,,,,1.44,53.6,0.35,4.86,False,,,,33.0,2026-04-22,False,False,4.0,NEUTRAL,,,0.15,2026-03-20T07:52:05.878600
AUR,"Aurora Innovation, Inc.",48.8,⚠️ WEAK,🔴 Weak,50.0,50.0,26.7,60.0,70.0,15.0,8.5,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(4.1), 'rs_6m': np.float64(-30.1), 'rs_line_percentile': 8.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -40.6, 'debt_to_equity': 0.04, 'current_ratio': 11.87, 'operating_margin_pct': -23800.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 150.3}",4.18,8146038784,Technology,Information Technology Services,14.4,8.9,True,8.25,-49.3,0.0,False,10.46,15.0,4.0,8.0,buy,150.3,,,,,-4.6,-0.23,,,,,False,,-214.5,,47.0,2026-05-06,False,False,2.0,WEAK,-12.96,-64.6,,2026-03-20T07:51:51.211613
AZTA,"Azenta, Inc.",48.8,⚠️ WEAK,🔴 Weak,50.0,50.0,15.0,75.0,70.0,15.0,0.0,False,down,,,0,3.6,False,0,{'profit_margin_pct': -10.1},"{'revenue_growth_yoy': np.float64(3.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-38.9), 'rs_6m': np.float64(-33.8), 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 1.5, 'debt_to_equity': 0.03, 'current_ratio': 2.92, 'operating_margin_pct': -4.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 87.4}",20.63,950249280,Healthcare,Medical Instruments & Supplies,16.0,5.1,True,41.73,-50.6,1.0,False,38.67,45.0,30.0,6.0,buy,87.4,34.67,68.1,5.8,-71.9,11.42,2.36,,,,0.83,False,,-6.2,,47.0,2026-05-06,False,False,6.0,NEUTRAL,-3.64,-3.2,0.53,2026-03-20T07:52:16.167324
SAMG,Silvercrest Asset Management Gr,48.7,⚠️ WEAK,🔴 Weak,50.0,40.0,36.0,70.0,60.0,15.0,7.9,False,down,,,0,-2.1,True,1,{'profit_margin_pct': 3.9},"{'revenue_growth_yoy': np.float64(-2.1), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-9.9), 'rs_6m': np.float64(-17.2), 'rs_line_percentile': 7.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 7.9, 'debt_to_equity': 0.28, 'current_ratio': 1.1, 'operating_margin_pct': -2.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 80.4}",13.305,112301856,Financial Services,Asset Management,1.9,3.5,False,16.99,-21.7,2.0,False,24.0,24.0,24.0,1.0,none,80.4,26.88,102.0,5.6,-57.9,10.7,1.48,6.21,146.4,0.83,4.34,True,-23.81,154.8,,48.0,2026-05-07,False,False,7.0,NEUTRAL,17.53,19.7,0.33,2026-03-20T07:54:31.479633
UNFI,"United Natural Foods, Inc.",48.6,⚠️ WEAK,🔴 Weak,50.0,30.0,83.0,30.0,50.0,80.0,83.1,False,up,,,0,-1.4,False,0,{'profit_margin_pct': -0.2},"{'revenue_growth_yoy': np.float64(-1.4), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(20.7), 'rs_6m': np.float64(28.0), 'rs_line_percentile': 83.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -4.8, 'debt_to_equity': 2.09, 'current_ratio': 1.33, 'operating_margin_pct': 1.1}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 12.0}",39.51,2407416064,Consumer Defensive,Food Distribution,7.1,4.6,False,43.29,-8.7,8.0,True,44.25,52.0,38.0,8.0,hold,12.0,131.3,232.3,,,22.52,8.92,,,,,False,,0.2,,81.0,2026-06-09,False,False,4.0,NEUTRAL,-0.27,-0.4,0.54,2026-03-20T07:48:03.074522
EQPT,EquipmentShare.com Inc,48.5,⚠️ WEAK,🔴 Weak,50.0,50.0,36.0,45.0,70.0,15.0,0.0,False,down,,,0,,,0,{'profit_margin_pct': -0.3},{},"{'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'debt_to_equity': 5.72, 'current_ratio': 2.2, 'operating_margin_pct': 6.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 95.9}",22.74,5714172928,Industrials,Rental & Leasing Services,2.8,2.9,False,35.5,-35.9,,,44.56,63.0,31.0,9.0,buy,95.9,,,,,,,,,,,False,,1.4,,55.0,2026-05-14,False,False,6.0,NEUTRAL,3.91,6.7,0.13,2026-03-20T07:49:28.308218
NSC,Norfolk Southern Corporation,48.3,⚠️ WEAK,🔴 Weak,60.0,30.0,44.0,60.0,50.0,35.0,42.1,False,up,,,0,-0.6,False,0,{'profit_margin_pct': 23.6},"{'revenue_growth_yoy': np.float64(-0.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-3.7), 'rs_6m': np.float64(-0.9), 'rs_line_percentile': 42.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 19.2, 'debt_to_equity': 1.15, 'current_ratio': 0.85, 'operating_margin_pct': 31.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 12.9}",278.19,62473695232,Industrials,Railroads,4.7,8.0,False,319.94,-13.0,5.0,False,313.95,350.0,290.0,19.0,hold,12.9,95.17,-65.8,127.4,-54.2,2.32,6.47,1.94,42.3,5.4,2.02,True,-0.85,5.6,-4.6,34.0,2026-04-23,False,False,6.0,NEUTRAL,5.66,12.2,,2026-03-20T07:50:24.405934
CRSP,CRISPR Therapeutics AG,48.3,⚠️ WEAK,🔴 Weak,50.0,50.0,24.0,60.0,70.0,15.0,21.1,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-12.8), 'rs_6m': np.float64(-25.6), 'rs_line_percentile': 21.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -30.2, 'debt_to_equity': 0.11, 'current_ratio': 13.32, 'operating_margin_pct': -17912.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 78.8}",46.95,4506510336,Healthcare,Biotechnology,25.2,12.9,True,78.48,-40.2,3.0,False,83.96,291.0,33.0,23.0,buy,78.8,,,,,-4.56,-2.14,,,,,False,,-64.3,,52.0,2026-05-11,False,False,1.0,WEAK,-24.28,-31.9,,2026-03-20T07:49:31.002133
IMA,"ImageneBio, Inc.",48.3,⚠️ WEAK,🔴 Weak,50.0,50.0,24.0,60.0,70.0,15.0,1.0,False,down,,,0,,,0,{},{},"{'rs_3m': np.float64(-7.4), 'rs_6m': np.float64(-32.1), 'rs_line_percentile': 1.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -68.9, 'debt_to_equity': 0.02, 'current_ratio': 12.49, 'operating_margin_pct': -6056.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 181.2}",5.69,63642624,Healthcare,Biotechnology,,9.0,False,18.0,-68.4,0.0,False,16.0,30.0,2.0,2.0,buy,181.2,,,,,-29.66,-1.69,,,,,False,,-233.8,,,,False,False,2.0,WEAK,,-6666.7,,2026-03-20T07:50:50.174711
SEVN,Seven Hills Realty Trust,48.0,⚠️ WEAK,🔴 Weak,60.0,40.0,24.0,65.0,55.0,15.0,5.5,False,up,,,0,-5.6,True,1,{'profit_margin_pct': 52.9},"{'revenue_growth_yoy': np.float64(-5.6), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-7.4), 'rs_6m': np.float64(-20.5), 'rs_line_percentile': 5.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 5.2, 'debt_to_equity': 1.48, 'current_ratio': 5.77, 'operating_margin_pct': 60.8}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 26.5}",8.3,187568256,Real Estate,REIT - Mortgage,2.2,4.3,False,13.02,-36.3,0.0,False,10.5,11.5,10.0,3.0,none,26.5,,,10.1,21.7,,,13.49,122.8,1.12,9.69,True,-0.2,,-6.3,38.0,2026-04-27,False,False,2.0,WEAK,,,,2026-03-20T07:54:33.936380
MDBH,"MDB Capital Holdings, LLC",48.0,⚠️ WEAK,🔴 Weak,60.0,30.0,24.0,85.0,50.0,15.0,0.2,False,down,,,0,-100.0,False,0,{'profit_margin_pct': 913.8},"{'revenue_growth_yoy': np.float64(-100.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-13.0), 'rs_6m': np.float64(-21.2), 'rs_line_percentile': 0.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 29.5, 'debt_to_equity': 0.01, 'current_ratio': 39.37, 'operating_margin_pct': -300.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",2.805,28438864,Financial Services,Capital Markets,0.0,0.2,False,6.517,-57.0,0.0,False,,,,,none,,,,14.3,409.8,,,,,,,False,,588.4,,,,False,False,3.0,NEUTRAL,92.78,52.3,,2026-03-20T07:44:27.482198
ASST,"Strive, Inc.",48.0,⚠️ WEAK,🔴 Weak,50.0,50.0,15.0,70.0,70.0,15.0,1.2,False,down,,,0,,,0,{},{},"{'rs_3m': np.float64(-36.1), 'rs_6m': np.float64(-86.8), 'rs_line_percentile': 1.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'debt_to_equity': 0.0, 'current_ratio': 11.97, 'operating_margin_pct': -3064.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 104.7}",10.26,685140096,Financial Services,Asset Management,23.9,2.6,True,268.4,-96.2,1.0,False,21.0,30.0,12.0,2.0,strong_buy,104.7,,,,,,,,,,,False,,-64.9,,,,False,False,4.0,NEUTRAL,-7.46,-97.8,,2026-03-20T07:46:42.253327
INV,"Innventure, Inc.",47.5,⚠️ WEAK,🔴 Weak,50.0,60.0,24.0,45.0,60.0,15.0,21.5,False,up,,,0,17.1,False,0,{},"{'revenue_growth_yoy': np.float64(17.1), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-13.2), 'rs_6m': np.float64(-29.5), 'rs_line_percentile': 21.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': -261.0, 'debt_to_equity': 0.16, 'current_ratio': 0.39, 'operating_margin_pct': -5469.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 195.2}",4.065,321846048,Financial Services,Asset Management,11.5,4.4,True,8.5,-52.2,2.0,False,12.0,16.0,8.0,2.0,none,195.2,,,,,-7.74,-0.31,,,,,True,-0.02,-57.5,,11.0,2026-03-31,False,True,3.0,NEUTRAL,-18.5,-6890.0,,2026-03-20T07:44:12.121945
PHIO,Phio Pharmaceuticals Corp.,47.3,⚠️ WEAK,🔴 Weak,50.0,50.0,30.3,45.0,70.0,15.0,12.2,False,flat,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(11.7), 'rs_6m': np.float64(-44.3), 'rs_line_percentile': 12.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': -69.9, 'current_ratio': 16.03}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 1086.4}",1.18,13708356,Healthcare,Biotechnology,4.9,0.1,False,4.19,-71.8,2.0,False,14.0,14.0,14.0,1.0,strong_buy,1086.4,,,,,-36.89,-0.44,,,,,False,,,,,,False,False,3.0,NEUTRAL,,-45.8,,2026-03-20T07:45:13.858160
TBRG,"TruBridge, Inc.",47.2,⚠️ WEAK,🔴 Weak,50.0,50.0,15.0,65.0,70.0,15.0,1.7,False,down,,,0,-5.2,True,2,{'profit_margin_pct': 1.0},"{'revenue_growth_yoy': np.float64(-5.2), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-28.9), 'rs_6m': np.float64(-28.4), 'rs_line_percentile': 1.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 2.0, 'debt_to_equity': 0.93, 'current_ratio': 1.91, 'operating_margin_pct': 9.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 47.4}",15.38,230879072,Healthcare,Health Information Services,6.0,4.7,False,29.78,-48.4,0.0,False,22.67,26.0,20.0,6.0,buy,47.4,31.37,104.0,2.4,-84.4,13.86,2.13,,,,2.46,True,-0.84,1.8,,3.0,2026-03-23,True,False,6.0,NEUTRAL,1.61,14.0,,2026-03-20T07:45:39.878404
ZBIO,"Zenas BioPharma, Inc.",47.2,⚠️ WEAK,🔴 Weak,50.0,30.0,43.4,60.0,70.0,35.0,45.2,False,up,,,0,-100.0,False,0,{},"{'revenue_growth_yoy': np.float64(-100.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-33.3), 'rs_6m': np.float64(19.9), 'rs_line_percentile': 45.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': -136.2, 'debt_to_equity': 0.01, 'current_ratio': 5.61, 'operating_margin_pct': -2113.8}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 79.7}",23.37,1254482176,Healthcare,Biotechnology,19.9,10.0,True,44.6,-47.6,4.0,False,42.0,55.0,21.0,8.0,strong_buy,79.7,,,136.7,484.9,-11.41,-2.67,,,,,False,,-2951.7,,55.0,2026-05-14,False,False,4.0,NEUTRAL,-16.41,-54.7,,2026-03-20T07:47:46.680688
ONCY,Oncolytics Biotech Inc.,47.1,⚠️ WEAK,🔴 Weak,50.0,50.0,42.0,35.0,60.0,60.0,58.1,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-1.6), 'rs_6m': np.float64(-28.2), 'rs_line_percentile': 58.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': -769.1, 'debt_to_equity': 7.26, 'current_ratio': 1.84}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 464.2}",0.9789,105335880,Healthcare,Biotechnology,6.4,3.6,False,1.51,-35.2,3.0,False,5.52,9.97,3.03,5.0,none,464.2,,,,,-12.23,-0.12,,,,,False,,-837.9,,3.0,2026-03-23,True,False,1.0,WEAK,-37.86,-259.1,,2026-03-20T07:49:38.909797
SLSN,"Solesence, Inc.",47.0,⚠️ WEAK,🔴 Weak,50.0,60.0,15.0,60.0,50.0,15.0,1.0,False,down,,,0,16.2,False,0,{'profit_margin_pct': 1.7},"{'revenue_growth_yoy': np.float64(16.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-56.4), 'rs_6m': np.float64(-75.2), 'rs_line_percentile': 1.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 6.6, 'debt_to_equity': 1.46, 'current_ratio': 1.84, 'operating_margin_pct': -5.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",0.8601,60668740,Consumer Defensive,Household & Personal Products,3.8,24.2,False,16.56,-94.8,0.0,False,,,,,none,,,,0.1,-88.4,-20.9,-0.18,,,,,False,,3.4,,11.0,2026-03-31,False,True,6.0,NEUTRAL,6.01,21.2,,2026-03-20T07:45:16.770941
GTE,Gran Tierra Energy Inc.,47.0,⚠️ WEAK,🔴 Weak,50.0,30.0,91.0,15.0,40.0,100.0,100.0,True,up,,,0,-23.8,False,0,{'profit_margin_pct': -32.4},"{'revenue_growth_yoy': np.float64(-23.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(112.2), 'rs_6m': np.float64(109.1), 'rs_line_percentile': 100.0, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': -60.1, 'debt_to_equity': 3.17, 'current_ratio': 0.6, 'operating_margin_pct': -114.5}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -24.3}",8.58,302863488,Energy,Oil & Gas E&P,7.3,3.4,False,8.87,-3.3,8.0,True,6.49,6.49,6.49,1.0,hold,-24.3,17.92,108.9,,,14.2,1.22,,,,,True,-1.14,-1.8,,48.0,2026-05-07,False,False,4.0,NEUTRAL,-15.72,-11.4,,2026-03-20T07:47:33.791609
CLNN,Clene Inc.,46.8,⚠️ WEAK,🔴 Weak,50.0,40.0,44.0,40.0,70.0,35.0,33.5,False,down,,,0,-83.5,True,1,{},"{'revenue_growth_yoy': np.float64(-83.5), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-8.5), 'rs_6m': np.float64(-7.3), 'rs_line_percentile': 33.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'current_ratio': 0.83, 'operating_margin_pct': -9733.8}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 416.8}",5.87,69138664,Consumer Defensive,Packaged Foods,10.2,11.1,True,13.5,-56.5,4.0,False,30.33,48.0,20.0,6.0,strong_buy,416.8,,,,,,,,,,,False,,-11.4,,,,False,False,3.0,NEUTRAL,-44.07,-208.0,,2026-03-20T07:47:51.761215
