ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,analyzed_at
LSEG.L,LONDON STOCK EXCHANGE GROUP PLC,57.4,⭐ AVERAGE,🟡 Average,55.0,50.0,54.5,70.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 13.4},{},"{'rs_3m': 2.6, 'rs_6m': -0.0}","{'roe_pct': 6.4, 'debt_to_equity': 0.53, 'current_ratio': 1.0, 'operating_margin_pct': 24.9}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 35.5}",9044.0,44806512640,Financial Services,Financial Data & Stock Exchanges,,,False,11810.0,-23.4,4.0,False,12253.53,13700.0,11000.0,17.0,strong_buy,35.5,175.84,-98.1,71.1,-99.2,4.58,4.15,1.67,57.4,1.5,1.24,,,,80.4,108.0,2026-07-30,False,False,7.0,NEUTRAL,4.16,305.7,0.21,2026-04-13T14:17:56.894119
TNE.AX,TECH ONE FPO [TNE],57.2,⭐ AVERAGE,🟡 Average,60.0,50.0,30.0,95.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 23.0},{},"{'rs_3m': -0.0, 'rs_6m': -32.6}","{'roe_pct': 33.2, 'debt_to_equity': 0.12, 'current_ratio': 1.14, 'operating_margin_pct': 30.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.6}",27.23,8914245632,Technology,Software - Application,,,False,42.88,-36.5,2.0,False,31.47,38.7,22.0,16.0,buy,15.6,8.34,-69.4,4.2,-84.6,1.83,0.5,0.98,57.4,0.27,1.01,,,,6.0,35.0,2026-05-19,False,False,3.0,NEUTRAL,2.11,162.9,7.57,2026-04-13T14:21:42.091693
ORLY,"O'Reilly Automotive, Inc.",57.0,⭐ AVERAGE,🟡 Average,80.0,50.0,38.7,45.0,60.0,15.0,12.1,False,down,12.4,False,0,6.7,False,0,"{'eps_growth_yoy': 12.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 14.3}","{'revenue_growth_yoy': 6.7, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 1.0, 'rs_6m': -8.5, 'rs_line_percentile': 12.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'current_ratio': 0.77, 'operating_margin_pct': 18.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 13.6}",93.01,77987684352,Consumer Cyclical,Auto Parts,1.8,2.7,False,108.72,-14.4,2.0,False,105.67,115.0,64.0,24.0,buy,13.6,28.45,-69.4,41.28,-55.6,1.32,1.23,,,,,True,-2.69,14.8,13.9,16.0,2026-04-29,False,True,7.0,NEUTRAL,4.03,40.2,1.88,2026-04-13T14:18:50.399306
INTU,Intuit Inc.,57.0,⭐ AVERAGE,🟡 Average,75.0,50.0,15.0,80.0,70.0,15.0,0.0,False,down,-75.4,True,2,-40.0,True,2,"{'eps_growth_yoy': -75.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.6}","{'revenue_growth_yoy': -40.0, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -43.7, 'rs_6m': -47.1, 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 23.5, 'debt_to_equity': 0.36, 'current_ratio': 1.32, 'operating_margin_pct': 18.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 72.0}",350.94,97657503744,Technology,Software - Application,3.0,1.5,False,813.7,-56.9,0.0,False,603.49,916.0,425.0,33.0,buy,72.0,812.95,131.6,461.1,31.4,5.43,19.17,1.32,29.1,4.64,0.6,True,-3.36,23.6,48.5,38.0,2026-05-21,False,False,9.0,STRONG,5.03,97.0,0.27,2026-04-13T14:15:46.911227
SPGI,S&P Global Inc.,56.6,⭐ AVERAGE,🟡 Average,75.0,50.0,27.0,65.0,65.0,15.0,13.7,False,down,4.0,False,0,3.7,False,0,"{'eps_growth_yoy': 4.0, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 29.2}","{'revenue_growth_yoy': 3.7, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -21.3, 'rs_6m': -16.3, 'rs_line_percentile': 13.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 13.1, 'debt_to_equity': 0.38, 'current_ratio': 0.82, 'operating_margin_pct': 38.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 29.6}",415.42,124127502336,Financial Services,Financial Data & Stock Exchanges,1.2,1.6,False,579.05,-28.3,0.0,False,538.52,625.0,480.0,21.0,strong_buy,29.6,698.89,68.2,439.8,5.9,3.93,16.48,0.93,26.2,3.88,0.81,True,-4.03,22.6,32.0,14.0,2026-04-28,False,True,7.0,NEUTRAL,4.62,942.7,0.59,2026-04-13T14:14:05.476260
BR,"Broadridge Financial Solutions,",56.0,⭐ AVERAGE,🟡 Average,90.0,40.0,15.0,60.0,70.0,15.0,0.0,False,down,17.1,True,1,-5.4,True,1,"{'eps_growth_yoy': 17.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 14.9}","{'revenue_growth_yoy': -5.4, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -30.1, 'rs_6m': -36.6, 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 41.8, 'debt_to_equity': 1.17, 'current_ratio': 0.97, 'operating_margin_pct': 12.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 62.7}",151.12,17643065344,Technology,Information Technology Services,4.0,2.3,False,271.91,-44.4,0.0,False,245.88,290.0,213.0,8.0,buy,62.7,434.61,187.6,271.2,79.5,6.78,10.25,2.58,41.0,3.9,1.6,True,-1.61,12.5,71.2,16.0,2026-04-30,False,True,8.0,STRONG,5.79,344.9,0.14,2026-04-13T14:15:06.073459
RSG,"Republic Services, Inc.",55.5,⭐ AVERAGE,🟡 Average,70.0,50.0,38.7,55.0,60.0,15.0,10.0,False,up,9.9,False,0,3.1,False,0,"{'eps_growth_yoy': 9.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 12.9}","{'revenue_growth_yoy': 3.1, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 3.3, 'rs_6m': -4.4, 'rs_line_percentile': 10.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 18.3, 'debt_to_equity': 1.15, 'current_ratio': 0.64, 'operating_margin_pct': 19.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 14.6}",214.66,66320535552,Industrials,Waste Management,1.7,2.6,False,258.75,-17.0,1.0,False,245.96,270.0,200.0,24.0,buy,14.6,101.48,-52.7,68.5,-68.1,2.67,5.73,1.16,35.2,2.5,1.24,True,-1.32,5.5,7.4,24.0,2026-05-07,False,False,6.0,NEUTRAL,3.96,24.7,3.61,2026-04-13T14:14:47.733636
SAP,SAP  SE,55.2,⭐ AVERAGE,🟡 Average,50.0,70.0,15.0,85.0,70.0,15.0,0.0,False,down,-5.6,False,0,7.4,True,2,"{'eps_growth_yoy': -5.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 19.5}","{'revenue_growth_yoy': 7.4, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -32.2, 'rs_6m': -42.7, 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 16.1, 'debt_to_equity': 0.17, 'current_ratio': 1.16, 'operating_margin_pct': 29.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 77.9}",163.1,191790596096,Technology,Software - Application,0.5,1.9,False,313.28,-47.9,0.0,False,290.17,340.0,245.0,12.0,buy,77.9,116.33,-28.7,71.1,-56.4,4.42,7.26,1.82,38.0,2.97,1.47,True,-1.01,21.8,5.0,10.0,2026-04-23,False,True,8.0,STRONG,5.7,146.7,3.26,2026-04-13T14:19:01.489895
MSCI,MSCI Inc.,55.2,⭐ AVERAGE,🟡 Average,55.0,70.0,36.0,50.0,65.0,15.0,17.0,False,down,-1.4,False,0,10.3,True,1,"{'eps_growth_yoy': -1.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 38.4}","{'revenue_growth_yoy': 10.3, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -5.5, 'rs_6m': -5.0, 'rs_line_percentile': 17.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'current_ratio': 0.9, 'operating_margin_pct': 55.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 25.3}",536.48,39417352192,Financial Services,Financial Data & Stock Exchanges,1.9,2.2,False,626.28,-14.3,2.0,False,672.31,719.0,535.0,16.0,buy,25.3,234.35,-56.3,156.7,-70.8,2.95,15.93,1.53,45.9,8.2,0.99,True,-6.3,8.1,-2.3,7.0,2026-04-21,True,False,8.0,STRONG,3.77,851.3,,2026-04-13T14:15:35.419619
ZTS,Zoetis Inc.,55.0,⭐ AVERAGE,🟡 Average,55.0,60.0,36.0,65.0,65.0,15.0,3.2,False,flat,-4.4,False,0,7.5,True,1,"{'eps_growth_yoy': -4.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 28.2}","{'revenue_growth_yoy': 7.5, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -5.1, 'rs_6m': -19.0, 'rs_line_percentile': 3.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 66.0, 'debt_to_equity': 2.8, 'current_ratio': 3.03, 'operating_margin_pct': 34.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 28.1}",117.86,49751973888,Healthcare,Drug Manufacturers - Specialty & Generic,4.1,3.6,False,172.23,-31.6,0.0,False,151.0,190.0,130.0,16.0,buy,28.1,71.45,-39.4,60.2,-48.9,3.6,4.26,1.8,33.2,2.12,0.9,True,-6.5,16.1,4.3,23.0,2026-05-07,False,False,6.0,NEUTRAL,6.31,42.1,2.56,2026-04-13T14:15:18.257492
GVDNY,Givaudan SA,54.7,⭐ AVERAGE,🟡 Average,55.0,50.0,36.0,80.0,65.0,15.0,3.9,False,down,,,0,,,0,{'profit_margin_pct': 14.3},{},"{'rs_3m': -6.4, 'rs_6m': -14.6, 'rs_line_percentile': 3.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 23.4, 'debt_to_equity': 0.97, 'current_ratio': 1.74, 'operating_margin_pct': 16.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 25.1}",71.14,33109960704,Basic Materials,Specialty Chemicals,,,False,103.39,-31.2,0.0,False,89.0,103.63,74.38,2.0,buy,25.1,36.06,-49.3,29.2,-59.0,3.42,2.45,2.57,60.4,1.82,1.85,,,,-2.4,100.0,2026-07-23,False,False,7.0,NEUTRAL,32.51,34.8,,2026-04-13T14:16:09.780961
WCN,"Waste Connections, Inc.",54.7,⭐ AVERAGE,🟡 Average,70.0,50.0,36.0,50.0,65.0,15.0,4.3,False,flat,7.0,False,0,6.5,False,0,"{'eps_growth_yoy': 7.0, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 11.4}","{'revenue_growth_yoy': 6.5, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -0.8, 'rs_6m': -6.7, 'rs_line_percentile': 4.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 13.4, 'debt_to_equity': 1.11, 'current_ratio': 0.62, 'operating_margin_pct': 18.0}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 23.3}",161.59,41307725824,Industrials,Waste Management,0.9,1.6,False,199.78,-19.1,1.0,False,199.16,225.0,156.0,25.0,strong_buy,23.3,73.36,-54.6,41.7,-74.2,2.83,4.58,0.82,31.1,1.33,0.68,True,-1.22,5.2,,9.0,2026-04-22,False,True,6.0,NEUTRAL,3.48,19.4,1.93,2026-04-13T14:13:14.389751
AXP,American Express Company,54.5,⭐ AVERAGE,🟡 Average,50.0,60.0,36.0,75.0,60.0,15.0,14.1,False,down,-4.7,False,0,11.9,False,0,"{'eps_growth_yoy': -4.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 16.2}","{'revenue_growth_yoy': 11.9, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -14.4, 'rs_6m': -4.4, 'rs_line_percentile': 14.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 34.0, 'debt_to_equity': 1.91, 'current_ratio': 1.41, 'operating_margin_pct': 17.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 14.7}",313.5,215253499904,Financial Services,Credit Services,2.3,3.1,False,387.49,-19.1,4.0,False,359.63,462.0,285.0,23.0,buy,14.7,,,255.47,-18.5,,,1.21,21.3,3.8,1.11,True,-2.7,,11.6,9.0,2026-04-23,False,True,4.0,NEUTRAL,,,0.94,2026-04-13T14:22:00.433241
LRLCY,L'Oreal Co.,54.2,⭐ AVERAGE,🟡 Average,55.0,50.0,36.0,80.0,60.0,15.0,10.1,False,down,,,0,,,0,{'profit_margin_pct': 13.9},{},"{'rs_3m': -4.6, 'rs_6m': -4.9, 'rs_line_percentile': 10.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 18.0, 'debt_to_equity': 0.34, 'current_ratio': 1.45, 'operating_margin_pct': 19.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 8.2}",84.22,224776044544,Consumer Defensive,Household & Personal Products,,,False,95.48,-11.8,1.0,False,91.1,102.0,83.0,3.0,buy,8.2,32.6,-61.3,26.7,-68.3,2.63,2.22,1.95,60.9,1.64,1.5,,,,0.3,107.0,2026-07-29,False,False,6.0,NEUTRAL,18.86,69.9,60.29,2026-04-13T14:17:33.399674
ITRK.L,INTERTEK GROUP PLC ORD 1P,53.2,⭐ AVERAGE,🟡 Average,55.0,50.0,30.0,75.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 10.0},{},"{'rs_3m': -16.3, 'rs_6m': -23.6}","{'roe_pct': 28.2, 'debt_to_equity': 1.46, 'current_ratio': 1.08, 'operating_margin_pct': 18.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 39.0}",3763.0,5777044992,Industrials,Specialty Business Services,,,False,5150.0,-26.9,0.0,False,5229.72,6200.0,4150.0,18.0,buy,39.0,34.73,-99.1,21.6,-99.4,6.27,2.36,4.33,74.0,1.65,2.58,,,,-5.7,109.0,2026-07-31,False,False,4.0,NEUTRAL,7.52,63.8,,2026-04-13T14:22:59.492739
BRK-B,Berkshire Hathaway Inc. New,52.7,⭐ AVERAGE,🟡 Average,50.0,50.0,36.0,80.0,60.0,15.0,7.5,False,up,-2.5,False,0,9.8,False,0,"{'eps_growth_yoy': -2.5, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 18.0}","{'revenue_growth_yoy': 9.8, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -2.0, 'rs_6m': -5.2, 'rs_line_percentile': 7.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 9.8, 'debt_to_equity': 0.19, 'current_ratio': 7.07, 'operating_margin_pct': 33.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 9.0}",479.9,1035082334208,Financial Services,Insurance - Diversified,0.9,2.7,False,542.07,-11.5,2.0,False,523.0,578.0,481.0,3.0,buy,9.0,389.35,-18.9,310.5,-35.3,3.56,26.46,,,,,False,,12.6,-1.8,19.0,2026-05-02,False,True,4.0,NEUTRAL,,,,2026-04-13T14:19:12.509023
FICO,Fair Isaac Corporation,52.0,⭐ AVERAGE,🟡 Average,65.0,60.0,15.0,50.0,70.0,15.0,0.0,False,down,-2.6,True,1,2.7,True,1,"{'eps_growth_yoy': -2.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 31.9}","{'revenue_growth_yoy': 2.7, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -42.8, 'rs_6m': -47.8, 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'current_ratio': 0.93, 'operating_margin_pct': 45.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 98.2}",922.37,21880584192,Technology,Software - Application,6.9,3.6,False,2217.6,-58.4,1.0,False,1827.86,2400.0,1032.0,19.0,buy,98.2,433.31,-53.0,270.3,-70.7,2.62,24.16,,,,0.09,True,-6.5,6.8,7.7,15.0,2026-04-28,False,True,7.0,NEUTRAL,3.75,996.8,2.25,2026-04-13T14:17:05.278021
NOW,"ServiceNow, Inc.",52.0,⭐ AVERAGE,🟡 Average,50.0,60.0,15.0,80.0,70.0,15.0,0.0,False,down,-12.8,False,0,15.5,False,0,"{'eps_growth_yoy': -12.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.2}","{'revenue_growth_yoy': 15.5, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -39.6, 'rs_6m': -56.6, 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 15.5, 'debt_to_equity': 0.19, 'current_ratio': 1.0, 'operating_margin_pct': 16.5}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 119.6}",83.0,86817996800,Technology,Software - Application,2.9,1.8,False,211.478,-60.8,0.0,False,182.29,260.0,100.0,41.0,strong_buy,119.6,71.53,-13.8,16.7,-79.9,5.7,4.78,,,,,True,-2.12,99.3,3.4,9.0,2026-04-22,False,True,4.0,NEUTRAL,2.75,73.1,4.87,2026-04-13T14:19:06.966486
SXYAY,SIKA AG,51.7,⭐ AVERAGE,🟡 Average,50.0,50.0,36.0,70.0,65.0,15.0,9.5,False,down,,,0,,,0,{'profit_margin_pct': 9.3},{},"{'rs_3m': -10.7, 'rs_6m': -17.5, 'rs_line_percentile': 9.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 15.2, 'debt_to_equity': 0.83, 'current_ratio': 1.25, 'operating_margin_pct': 10.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 18.5}",17.51,28336236544,Basic Materials,Specialty Chemicals,,,False,27.52,-36.4,0.0,False,20.75,25.5,16.0,2.0,buy,18.5,10.75,-38.6,8.2,-53.2,4.14,0.73,2.64,55.2,0.46,1.3,,,,-23.2,,,False,False,7.0,NEUTRAL,20.04,45.5,,2026-04-13T14:19:40.717380
VRSK,"Verisk Analytics, Inc.",51.2,⭐ AVERAGE,🟡 Average,55.0,60.0,15.0,65.0,70.0,15.0,0.0,False,down,-15.1,False,0,3.4,True,1,"{'eps_growth_yoy': -15.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 29.6}","{'revenue_growth_yoy': 3.4, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -24.9, 'rs_6m': -33.4, 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 437.9, 'debt_to_equity': 15.82, 'current_ratio': 1.2, 'operating_margin_pct': 44.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 39.7}",164.28,22661093376,Industrials,Consulting Services,4.0,2.1,False,322.92,-49.1,0.0,False,229.53,275.0,183.0,17.0,buy,39.7,140.44,-14.5,64.7,-60.6,4.47,7.73,1.22,27.8,2.0,0.62,True,-2.75,7.9,,15.0,2026-04-29,False,True,7.0,NEUTRAL,5.29,113.1,1.49,2026-04-13T14:12:55.240502
G24.DE,Scout24 SE                    N,51.0,⭐ AVERAGE,🟡 Average,60.0,50.0,15.0,70.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 35.9},{},"{'rs_3m': -23.9, 'rs_6m': -40.1}","{'roe_pct': 16.5, 'debt_to_equity': 0.13, 'current_ratio': 0.38, 'operating_margin_pct': 31.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 64.0}",64.4,4650677248,Communication Services,Internet Content & Information,,,False,122.8,-47.6,0.0,False,105.62,134.0,80.0,16.0,buy,64.0,175.94,173.2,99.9,55.1,6.31,4.15,2.3,39.6,1.5,1.54,,,19.7,31.6,16.0,2026-04-29,False,True,6.0,NEUTRAL,5.92,635.9,0.44,2026-04-13T14:23:05.514896
MCO,Moody's Corporation,50.5,⭐ AVERAGE,🟡 Average,55.0,30.0,36.0,85.0,65.0,15.0,13.6,False,down,-2.4,False,0,-1.8,False,0,"{'eps_growth_yoy': -2.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 31.9}","{'revenue_growth_yoy': -1.8, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -17.6, 'rs_6m': -14.7, 'rs_line_percentile': 13.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 62.1, 'debt_to_equity': 1.77, 'current_ratio': 1.74, 'operating_margin_pct': 42.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 27.5}",427.41,76080635904,Financial Services,Financial Data & Stock Exchanges,2.1,2.2,False,546.88,-21.8,1.0,False,544.95,660.0,460.0,20.0,buy,27.5,490.36,14.7,410.4,-4.0,2.71,11.56,0.96,27.5,4.12,0.8,False,,12.1,57.6,8.0,2026-04-22,False,True,8.0,STRONG,4.22,106.3,0.4,2026-04-13T14:15:41.116006
FDS,FactSet Research Systems Inc.,50.2,⭐ AVERAGE,🟡 Average,55.0,50.0,15.0,85.0,55.0,15.0,6.3,False,down,-10.4,False,0,4.4,False,0,"{'eps_growth_yoy': -10.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 24.5}","{'revenue_growth_yoy': 4.4, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -25.9, 'rs_6m': -26.4, 'rs_line_percentile': 6.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 28.1, 'debt_to_equity': 0.73, 'current_ratio': 1.43, 'operating_margin_pct': 29.8}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 19.7}",211.6,7850203648,Financial Services,Financial Data & Stock Exchanges,11.2,3.6,True,474.79,-55.4,0.0,False,253.31,380.0,200.0,16.0,hold,19.7,238.4,12.7,155.3,-26.6,7.52,16.2,2.08,28.3,4.4,0.96,True,-6.24,14.2,-1.8,72.0,2026-06-25,False,False,6.0,NEUTRAL,8.66,187.1,,2026-04-13T14:20:53.990733
MMC,MMC,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,2026-04-13T14:14:24.242820
CL,Colgate-Palmolive Company,49.9,⚠️ WEAK,🔴 Weak,43.0,60.0,42.3,50.0,60.0,15.0,19.7,False,flat,-105.4,False,0,6.5,True,1,"{'eps_growth_yoy': -105.4, 'positive_quarters': 3, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 10.5}","{'revenue_growth_yoy': 6.5, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 6.0, 'rs_6m': 8.0, 'rs_line_percentile': 19.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 497.5, 'debt_to_equity': 23.44, 'current_ratio': 0.83, 'operating_margin_pct': 20.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 13.8}",84.34,67666137088,Consumer Defensive,Household & Personal Products,3.0,3.1,False,99.33,-15.1,3.0,False,96.0,105.0,85.0,19.0,buy,13.8,63.52,-24.7,26.3,-68.8,4.55,3.83,2.51,78.3,2.12,2.31,True,-1.79,12.4,,17.0,2026-05-01,False,True,5.0,NEUTRAL,4.43,71.4,3.14,2026-04-13T14:21:17.750820
CPRT,"Copart, Inc.",49.3,⚠️ WEAK,🔴 Weak,55.0,30.0,24.0,90.0,70.0,15.0,0.0,False,down,-13.7,False,0,-7.4,False,0,"{'eps_growth_yoy': -13.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 33.8}","{'revenue_growth_yoy': -7.4, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -15.9, 'rs_6m': -27.4, 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 17.1, 'debt_to_equity': 0.01, 'current_ratio': 10.06, 'operating_margin_pct': 34.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 30.2}",32.76,31712258048,Industrials,Specialty Business Services,4.4,3.2,False,63.85,-48.7,0.0,False,42.67,55.0,32.0,9.0,buy,30.2,15.82,-51.7,15.9,-51.5,3.26,1.07,,,,,False,,350.2,-7.0,,,False,False,6.0,NEUTRAL,6.39,19.3,,2026-04-13T14:14:19.300994
