ticker,vcp_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,ml_score,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,cerebro_signal,cerebro_score_adj,momentum_score,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
EXP,0.0,Eagle Materials Inc,56.2,Basic Materials,Building Materials,55.0,60.0,36.0,80.0,55.0,182.46,5850375168,15,7.0,False,down,,,0,18.2,False,0,7.5,3.1,False,243.64,-25.1,1.0,False,"{'roe_pct': 28.8, 'debt_to_equity': 1.21, 'current_ratio': 4.27, 'operating_margin_pct': 24.6}",{'profit_margin_pct': 18.7},222.55,244.0,205.0,11.0,none,22.0,73.14,-59.9,132.3,-27.5,2.67,4.97,0.55,7.6,0.42,True,-7.13,12.4,-4.8,56.0,2026-05-19,False,False,5.0,NEUTRAL,8.9,28.2,,,,,,,50.0,0.0,0.0,15.0,16.9,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,33,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 39% up volume)",MEDIUM_FLOAT,31.0,50.0,31.9,15,False,down,7.0,0.0,,0,False,0,0.0,20,38.0,50.0,Medio,30.2,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,0/3,41.480000000000004,0.0,0.0,0.0,0.0,3.0,0.0,2.75,1.0,0.0,37,0,,WATCH,-3.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
AFL,66.73684210526315,AFLAC Incorporated,63.5,Financial Services,Insurance - Life,60.0,80.0,42.3,80.0,50.0,106.65,55896752128,15,18.3,False,up,,,0,41.6,False,0,1.6,3.4,False,119.32,-10.6,4.0,False,"{'roe_pct': 13.1, 'debt_to_equity': 0.43, 'current_ratio': 1.07, 'operating_margin_pct': 33.6}",{'profit_margin_pct': 21.2},113.0,130.0,100.0,13.0,hold,6.0,147.81,38.6,68.1,-36.1,9.26,10.05,2.29,34.0,2.17,True,-6.32,21.6,-9.2,36.0,2026-04-29,False,False,3.0,NEUTRAL,7.92,,,,,,,,50.0,12.700000000000003,26.7,15.0,19.0,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,66,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 42% up volume)",MEGA_FLOAT,512.0,53.0,60.7,15,False,up,18.3,2.0,,0,False,0,0.0,,38.0,,Sin datos suficientes,18.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,0/3,41.449999999999996,0.0,0.0,8.0,3.0,3.0,0.0,0.75,-3.0,0.0,,0,,,0.0,48.71842105263158,⚪ WEAK,🔴 Weak,,,,,,,
CNK,0.0,Cinemark Holdings Inc Cinemark ,58.3,Communication Services,Entertainment,50.0,80.0,56.6,40.0,60.0,27.81,3267004928,35,40.9,False,up,,,0,43.6,False,0,15.1,4.5,True,34.01,-18.2,3.0,False,"{'roe_pct': 27.8, 'debt_to_equity': 7.23, 'current_ratio': 0.71, 'operating_margin_pct': 9.1}",{'profit_margin_pct': 4.4},31.82,37.0,22.0,11.0,buy,14.4,18.59,-33.2,10.4,-62.6,4.47,1.26,1.29,31.7,4.05,True,-2.3,1.9,-15.7,38.0,2026-05-01,False,False,5.0,NEUTRAL,5.45,14.9,,,,,,,50.0,5.0,0.0,15.0,17.5,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,33,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 62% up volume)",HIGH_FLOAT,101.0,35.0,32.5,35,False,up,40.9,2.0,,0,False,0,0.0,,38.0,,Sin datos suficientes,40.9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,41.42,0.0,0.0,3.0,0.0,3.0,-3.0,1.8,0.0,0.0,86,0,,WATCH,6.0,5.83,⚪ WEAK,🔴 Weak,,,,,,,
AMRZ,0.0,Amrize Ltd,68.0,Basic Materials,Building Materials,55.0,80.0,65.1,80.0,65.0,55.26,30643533824,60,53.4,False,flat,,,0,36.4,False,0,,1.9,False,65.94,-16.2,,,"{'roe_pct': 10.2, 'debt_to_equity': 0.48, 'current_ratio': 1.64, 'operating_margin_pct': 17.3}",{'profit_margin_pct': 10.0},67.12,76.0,57.0,21.0,buy,21.5,43.15,-21.9,21.4,-61.3,5.16,2.86,,,,False,,5.2,2.5,34.0,2026-04-27,False,False,5.0,NEUTRAL,5.46,18.4,4.81,,,,,,50.0,0.0,0.0,15.0,20.4,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,0,Insufficient data,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",MEGA_FLOAT,492.8,38.0,35.4,60,False,flat,53.4,0.0,,0,False,0,0.0,20,38.0,50.0,Medio,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,41.2,0.0,0.0,6.0,0.0,0.0,1.0,2.69,1.0,0.0,79,0,,,0.0,6.800000000000001,⚪ WEAK,🔴 Weak,,,,,,,
BY,0.0,"Byline Bancorp, Inc.",62.9,Financial Services,Banks - Regional,60.0,60.0,73.1,65.0,55.0,30.94,1417646976,80,80.6,False,up,,,0,10.1,False,0,5.7,2.7,False,33.89,-8.7,7.0,True,"{'roe_pct': 11.0, 'operating_margin_pct': 44.1}",{'profit_margin_pct': 31.7},35.6,38.0,33.0,5.0,none,15.1,,,37.57,21.4,,,1.36,13.8,1.4,True,-0.99,,6.5,30.0,2026-04-23,False,False,4.0,NEUTRAL,,,0.74,,,,,,50.0,39.9,0.0,15.0,18.9,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 54% up volume)",MEDIUM_FLOAT,32.6,15.0,33.9,80,False,up,80.6,5.0,,0,False,0,0.0,2,38.0,97.4,Top 10%,74.9,5.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,False,2/3,41.16,0.0,0.0,0.0,0.0,3.0,3.0,1.89,0.0,0.0,,0,,,0.0,25.79,⚪ WEAK,🔴 Weak,,,,,,,
SMBK,0.0,"SmartFinancial, Inc.",57.1,Financial Services,Banks - Regional,60.0,50.0,60.3,60.0,55.0,38.67,661139712,60,66.6,False,up,,,0,0.6,False,0,0.7,1.6,False,43.91,-11.9,6.0,False,"{'roe_pct': 9.6, 'operating_margin_pct': 38.8}",{'profit_margin_pct': 26.1},44.5,48.0,42.0,6.0,none,15.1,,,89.4,131.2,,,0.83,10.7,1.08,False,,,21.0,27.0,2026-04-20,False,False,7.0,NEUTRAL,,,0.23,,,,,,50.0,27.1,0.0,15.0,17.1,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 56% up volume)",LOW_FLOAT,15.1,15.0,32.1,60,False,up,66.6,2.0,,0,False,0,0.0,2,38.0,97.4,Top 10%,74.9,5.0,0.0,3.0,5.0,0.0,0.0,0.0,5.0,False,2/3,40.84,0.0,0.0,0.0,0.0,0.0,5.0,1.89,0.0,5.0,,0,,WATCH,3.0,22.21,⚪ WEAK,🔴 Weak,,,,,,,
PEBO,0.0,Peoples Bancorp Inc.,61.6,Financial Services,Banks - Regional,60.0,70.0,60.3,60.0,50.0,32.0,1149353344,60,69.8,False,up,,,0,10.3,True,1,3.3,3.6,False,34.33,-6.8,5.0,False,"{'roe_pct': 9.2, 'operating_margin_pct': 38.0}",{'profit_margin_pct': 25.6},34.83,37.0,33.0,6.0,none,8.9,,,50.83,58.8,,,5.13,54.5,5.11,True,-0.07,,8.5,28.0,2026-04-21,False,False,5.0,NEUTRAL,,,0.53,,,,,,50.0,23.5,0.0,15.0,18.5,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,83,Passes Minervini Template (5/6 criteria),NEUTRAL,45,"No clear pattern (1.0x ratio, 48% up volume)",MEDIUM_FLOAT,34.0,20.0,33.5,60,False,up,69.8,2.0,,0,True,1,2.0,2,38.0,97.4,Top 10%,74.9,5.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,False,1/3,40.64,0.0,0.0,0.0,5.0,3.0,3.0,1.11,0.0,0.0,,0,,,0.0,19.66,⚪ WEAK,🔴 Weak,,,,,,,
EQR,66.27777777777777,Equity Residential,53.2,Real Estate,REIT - Residential,60.0,50.0,36.0,60.0,65.0,58.41,22904813568,15,8.9,False,up,,,0,2.8,False,0,3.6,3.3,False,72.65,-19.6,1.0,False,"{'roe_pct': 10.0, 'debt_to_equity': 0.74, 'current_ratio': 0.11, 'operating_margin_pct': 28.5}",{'profit_margin_pct': 36.2},69.98,80.0,62.0,21.0,buy,19.8,55.2,-5.5,29.4,-49.7,6.18,3.75,4.81,94.3,3.75,True,-1.23,4.8,-6.2,35.0,2026-04-28,False,False,6.0,NEUTRAL,4.79,325.2,,,,,,,50.0,8.5,26.5,15.0,16.0,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,16,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",MEGA_FLOAT,339.9,43.0,57.5,15,False,up,8.9,2.0,,0,False,0,0.0,36,38.0,7.9,Bottom 25%,9.5,-3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,0/3,40.28,0.0,0.0,6.0,-2.0,3.0,0.0,2.48,1.0,2.0,34,0,,,0.0,30.958888888888886,⚪ WEAK,🔴 Weak,,,,,,,
EPD,0.0,Enterprise Products Partners L.,63.7,Energy,Oil & Gas Midstream,55.0,50.0,91.0,70.0,60.0,38.11,82384707584,100,95.0,True,up,,,0,-10.5,True,2,2.9,3.8,False,38.22,-0.3,8.0,True,"{'roe_pct': 19.5, 'debt_to_equity': 1.14, 'current_ratio': 1.04, 'operating_margin_pct': 14.1}",{'profit_margin_pct': 11.1},38.2,45.0,32.0,20.0,buy,0.2,0.15,-99.6,26.6,-30.2,0.03,0.01,5.71,81.2,7.23,True,-0.36,5.2,1.2,35.0,2026-04-28,False,False,6.0,NEUTRAL,6.24,14.1,7.17,,,,,,50.0,46.1,0.0,15.0,19.1,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,85,"Strong institutional buying (2.0x ratio, 66% up volume)",MEGA_FLOAT,1448.3,18.0,34.1,100,True,up,95.0,10.0,,0,True,2,2.0,6,38.0,86.8,Top 25%,64.4,3.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,False,2/3,39.480000000000004,0.0,0.0,0.0,0.0,3.0,1.0,0.02,-3.0,2.0,80,0,,,0.0,36.37,⚪ WEAK,🔴 Weak,,,,,,,
CMTV,0.0,Community Bancorp.,63.5,Financial Services,Banks - Regional,60.0,50.0,91.0,65.0,50.0,42.0,235393744,100,96.5,True,up,,,0,9.2,False,0,0.1,0.7,False,42.75,-1.8,8.0,True,"{'roe_pct': 16.0, 'operating_margin_pct': 43.5}",{'profit_margin_pct': 35.8},,,,,none,,,,42.12,0.3,,,2.31,32.0,4.78,True,-0.3,,7.0,,,False,False,3.0,NEUTRAL,,,1.0,,,,,,50.0,49.0,0.0,15.0,19.0,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,100,"Strong institutional buying (7.9x ratio, 85% up volume)",MICRO_FLOAT,4.8,15.0,34.0,100,True,up,96.5,10.0,,0,False,0,0.0,2,38.0,97.4,Top 10%,74.9,5.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,False,2/3,39.44,0.0,0.0,0.0,3.0,3.0,3.0,,0.0,0.0,,0,,,0.0,36.35,⚪ WEAK,🔴 Weak,AVOID,30.0,Near ATH (-1.8% from high) - poor entry point,-1.8,NEUTRAL,NONE,False
STZ,71.35,"Constellation Brands, Inc.",57.2,Consumer Defensive,Beverages - Brewers,55.0,50.0,58.7,70.0,60.0,152.46,26542352384,35,25.9,False,up,,,0,2.7,False,0,4.6,3.8,False,196.91,-22.6,3.0,False,"{'roe_pct': 14.5, 'debt_to_equity': 1.33, 'current_ratio': 1.34, 'operating_margin_pct': 33.9}",{'profit_margin_pct': 11.8},171.86,220.0,120.0,22.0,buy,12.7,167.16,9.6,63.7,-58.2,7.42,11.36,2.68,63.9,1.65,True,-4.82,5.5,-10.5,15.0,2026-04-08,False,True,5.0,NEUTRAL,0.88,4.1,,,,,,,50.0,22.700000000000003,28.5,15.0,17.2,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,33,150 MA below 200 MA - not in Stage 2,NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",HIGH_FLOAT,144.1,40.0,60.7,35,False,up,25.9,2.0,,0,False,0,0.0,,38.0,,Sin datos suficientes,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0/3,38.88,0.0,0.0,6.0,3.0,3.0,-3.0,1.59,0.0,0.0,132,1,Berkshire Hathaway (Buffett),,0.0,41.394999999999996,⚪ WEAK,🔴 Weak,,,,,,,
FRST,0.0,Primis Financial Corp.,63.6,Financial Services,Banks - Regional,60.0,60.0,76.7,65.0,55.0,13.06,322521728,80,86.7,False,up,,,0,5.7,True,1,0.8,1.6,False,14.55,-10.2,7.0,True,"{'roe_pct': 14.7, 'operating_margin_pct': 51.4}",{'profit_margin_pct': 29.1},16.0,16.0,16.0,1.0,none,22.5,,,24.9,90.7,,,3.07,16.1,3.43,False,,,,37.0,2026-04-30,False,False,5.0,NEUTRAL,,,0.14,,,,,,50.0,41.1,0.0,15.0,19.1,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 53% up volume)",LOW_FLOAT,21.8,15.0,34.1,80,False,up,86.7,5.0,,0,True,1,2.0,2,38.0,97.4,Top 10%,74.9,5.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,2/3,38.44,0.0,0.0,0.0,5.0,0.0,0.0,2.81,1.0,0.0,,0,,,0.0,25.86,⚪ WEAK,🔴 Weak,,,,,,,
EXR,64.0,Extra Space Storage Inc,53.0,Real Estate,REIT - Industrial,60.0,50.0,38.7,55.0,65.0,131.83,29212925952,15,23.1,False,flat,,,0,4.6,False,0,3.2,3.4,False,155.19,-15.1,3.0,False,"{'roe_pct': 7.0, 'debt_to_equity': 0.99, 'current_ratio': 0.76, 'operating_margin_pct': 44.5}",{'profit_margin_pct': 28.3},153.05,178.0,140.0,20.0,buy,16.1,134.64,2.1,72.52,-45.0,3.91,5.41,4.92,141.2,3.54,True,-0.48,2.7,11.1,35.0,2026-04-28,False,False,7.0,NEUTRAL,3.98,163.9,1.74,,,,,,50.0,8.5,25.6,15.0,15.9,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,16,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",MEGA_FLOAT,208.8,43.0,56.5,15,False,flat,23.1,0.0,,0,False,0,0.0,,38.0,,Sin datos suficientes,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False,0/3,38.2,0.0,0.0,3.0,-2.0,3.0,3.0,2.01,1.0,5.0,51,0,,,0.0,37.3,⚪ WEAK,🔴 Weak,,,,,,,
FIGR,0.0,"Figure Technology Solutions, In",61.0,Financial Services,Capital Markets,60.0,80.0,24.0,75.0,70.0,33.21,7184993792,15,19.5,False,down,,,0,137.5,False,0,9.1,2.9,True,78.0,-57.4,,,"{'roe_pct': 16.8, 'debt_to_equity': 0.77, 'current_ratio': 2.2, 'operating_margin_pct': 13.1}",{'profit_margin_pct': 31.0},55.0,75.0,34.0,8.0,buy,65.6,5.67,-82.9,4.4,-86.8,0.33,0.13,,,,False,,3.3,,52.0,2026-05-15,False,False,6.0,NEUTRAL,2.34,,1.29,,,,,,50.0,0.0,0.0,15.0,18.3,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,0,Insufficient data,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 42% up volume)",HIGH_FLOAT,129.4,50.0,33.3,15,False,down,19.5,0.0,,0,False,0,0.0,35,38.0,10.5,Bottom 25%,10.8,-3.0,3.0,-5.0,0.0,0.0,0.0,0.0,0.0,False,0/3,38.199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,8.2,3.0,2.0,,0,,WATCH,2.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
CSBB,0.0,"CSB Bancorp, Inc.",64.7,Financial Services,Banks - Regional,60.0,60.0,84.7,65.0,50.0,60.0,157753568,100,96.2,True,up,,,0,17.9,False,0,,,False,60.76,-1.3,8.0,True,"{'roe_pct': 11.1, 'operating_margin_pct': 25.3}",{'profit_margin_pct': 30.2},,,,,none,,,,50.7,-15.5,,,2.78,32.3,3.51,True,-0.63,,-9.2,,,False,False,7.0,NEUTRAL,,,,,,,,,50.0,49.4,0.0,15.0,19.4,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.8x ratio, 47% up volume)",MICRO_FLOAT,2.4,15.0,34.4,100,True,up,96.2,10.0,,0,False,0,0.0,2,38.0,97.4,Top 10%,74.9,5.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,False,2/3,37.298,0.0,0.0,0.0,3.0,3.0,0.0,,0.0,5.0,,0,,,0.0,36.47,⚪ WEAK,🔴 Weak,AVOID,30.0,Near ATH (-1.3% from high) - poor entry point,-1.3,NEUTRAL,NONE,False
BFC,0.0,Bank First Corporation,57.8,Financial Services,Banks - Regional,60.0,50.0,60.3,65.0,55.0,132.68,1486238592,60,63.1,False,up,,,0,6.5,False,0,3.1,3.7,False,153.0,-13.3,6.0,False,"{'roe_pct': 11.1, 'operating_margin_pct': 53.9}",{'profit_margin_pct': 41.4},155.0,160.0,150.0,2.0,none,16.8,,,72.3,-45.5,,,1.39,24.9,1.31,True,-1.48,,3.4,23.0,2026-04-16,False,False,6.0,NEUTRAL,,,1.81,,,,,,50.0,32.3,0.0,15.0,17.3,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.1x ratio, 53% up volume)",LOW_FLOAT,10.1,15.0,32.3,60,False,up,63.1,2.0,,0,False,0,0.0,2,38.0,97.4,Top 10%,74.9,5.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,False,2/3,37.12,0.0,0.0,0.0,0.0,3.0,1.0,2.1,1.0,2.0,,0,,,0.0,22.28,⚪ WEAK,🔴 Weak,,,,,,,
FICO,59.2375,Fair Isaac Corporation,50.5,Technology,Software - Application,60.0,60.0,15.0,50.0,70.0,1063.33,25224456192,15,0.0,False,down,,,0,2.7,True,1,6.8,3.9,False,2217.6,-52.1,0.0,False,"{'current_ratio': 0.93, 'operating_margin_pct': 45.7}",{'profit_margin_pct': 31.9},1920.23,2400.0,1032.0,19.0,buy,80.6,433.31,-59.2,270.1,-74.6,2.27,24.16,,,0.09,True,-5.64,6.8,7.7,35.0,2026-04-28,False,False,7.0,NEUTRAL,3.31,996.8,2.59,,,,,,50.0,0.0,23.7,15.0,15.2,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 39% up volume)",LOW_FLOAT,23.1,50.0,53.8,15,False,down,0.0,0.0,,0,True,1,2.0,29,38.0,26.3,Bajo 50%,15.8,0.0,1.0,-5.0,-5.0,0.0,0.0,0.0,0.0,False,0/3,37.1,0.0,0.0,0.0,0.0,3.0,3.0,10.07,3.0,5.0,54,0,,,0.0,12.16875,⚪ WEAK,🔴 Weak,,,,,,,
NLCP,0.0,"NewLake Capital Partners, Inc.",59.7,Real Estate,REIT - Specialty,60.0,40.0,68.7,80.0,60.0,15.22,318851040,60,66.2,False,up,,,0,-6.6,True,1,,,False,16.75,-9.1,5.0,False,"{'roe_pct': 6.7, 'debt_to_equity': 0.02, 'current_ratio': 3.19, 'operating_margin_pct': 50.9}",{'profit_margin_pct': 51.5},15.5,16.0,15.0,2.0,buy,1.8,20.2,32.7,12.8,-15.9,8.86,1.37,11.3,134.4,,True,-0.08,32.9,-0.1,43.0,2026-05-06,False,False,7.0,NEUTRAL,9.09,,,,,,,,50.0,22.9,0.0,15.0,17.9,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 52% up volume)",LOW_FLOAT,16.3,15.0,32.9,60,False,up,66.2,2.0,,0,True,1,2.0,17,38.0,57.9,Medio,34.3,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,False,2/3,37.08,0.0,0.0,8.0,-5.0,3.0,0.0,0.22,-3.0,5.0,,0,,WATCH,3.0,19.47,⚪ WEAK,🔴 Weak,,,,,,,
THRY,0.0,"Thryv Holdings, Inc.",43.5,Technology,Software - Application,50.0,50.0,15.0,40.0,70.0,2.97,131170120,15,6.3,False,down,,,0,5.7,False,0,11.6,2.1,True,15.6,-81.0,1.0,False,"{'roe_pct': 0.1, 'debt_to_equity': 1.2, 'current_ratio': 1.0, 'operating_margin_pct': 1.9}",{'profit_margin_pct': 0.0},4.75,6.0,4.0,4.0,buy,59.9,22.6,660.9,0.1,-96.6,51.73,1.54,,,,True,-3.81,1.5,,37.0,2026-04-30,False,False,6.0,NEUTRAL,13.57,101.8,0.02,,,,,,50.0,0.0,0.0,15.0,13.0,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,16,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 60% up volume)",MEDIUM_FLOAT,32.9,35.0,28.0,15,False,down,6.3,0.0,,0,False,0,0.0,29,38.0,26.3,Bajo 50%,15.8,0.0,3.0,-5.0,-5.0,0.0,0.0,0.0,5.0,False,1/3,36.8,0.0,0.0,8.0,0.0,3.0,0.0,7.49,3.0,2.0,3,0,,CAUTION,3.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
BBT,0.0,Beacon Financial Corporation,74.3,Financial Services,Banks - Regional,55.0,100.0,86.3,60.0,65.0,29.56,2480345856,95,91.5,False,up,,,0,142.6,True,2,5.1,4.0,False,32.0,-7.6,8.0,True,"{'roe_pct': 4.9, 'operating_margin_pct': 58.3}",{'profit_margin_pct': 17.6},34.57,42.0,31.0,7.0,buy,17.0,,,30.9,4.5,,,4.36,124.9,4.53,False,,,500.8,30.0,2026-04-23,False,False,4.0,NEUTRAL,,,0.02,,,,,,50.0,43.3,0.0,15.0,22.3,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 55% up volume)",HIGH_FLOAT,82.9,15.0,37.3,95,False,up,91.5,5.0,,0,True,2,2.0,2,38.0,97.4,Top 10%,74.9,5.0,1.0,3.0,10.0,0.0,0.0,0.0,5.0,False,2/3,36.42,0.0,0.0,0.0,-2.0,0.0,5.0,2.12,1.0,0.0,,0,,,0.0,31.43,⚪ WEAK,🔴 Weak,,,,,,,
AIG,67.15,"American International Group, I",49.9,Financial Services,Insurance - Diversified,55.0,40.0,39.6,60.0,65.0,75.09,40516763648,15,19.5,False,up,,,0,-3.2,True,1,1.9,1.9,False,88.07,-14.7,1.0,False,"{'roe_pct': 7.4, 'debt_to_equity': 0.24, 'current_ratio': 0.62, 'operating_margin_pct': 13.8}",{'profit_margin_pct': 11.6},87.5,101.0,79.0,20.0,buy,16.5,308.74,311.2,54.3,-27.7,27.79,20.98,2.4,32.2,2.19,True,-14.4,10.8,-3.9,37.0,2026-04-30,False,False,5.0,NEUTRAL,11.25,,,,,,,,50.0,15.799999999999997,26.9,15.0,15.0,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,534.8,38.0,56.8,15,False,up,19.5,2.0,,0,True,1,2.0,27,38.0,31.6,Bajo 50%,17.5,0.0,0.0,3.0,-5.0,0.0,0.0,0.0,5.0,False,1/3,35.96,0.0,0.0,8.0,3.0,3.0,0.0,2.06,1.0,0.0,,0,,,0.0,40.065000000000005,⚪ WEAK,🔴 Weak,,,,,,,
AZO,64.15789473684211,"AutoZone, Inc.",52.5,Consumer Cyclical,Auto Parts,55.0,60.0,38.7,45.0,65.0,3353.24,55392169984,15,15.8,False,up,,,0,17.1,False,0,2.0,2.2,False,4388.11,-23.6,2.0,False,"{'current_ratio': 0.86, 'operating_margin_pct': 16.3}",{'profit_margin_pct': 12.8},4225.38,4800.0,3000.0,24.0,buy,26.0,1264.97,-62.3,1428.5,-57.4,2.08,69.66,,,,True,-2.65,7.6,,63.0,2026-05-26,False,False,6.0,NEUTRAL,5.34,35.3,1.09,,,,,,50.0,18.4,25.7,15.0,15.8,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,33,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 56% up volume)",LOW_FLOAT,16.4,35.0,56.4,15,False,up,15.8,2.0,,0,False,0,0.0,,38.0,,Sin datos suficientes,15.8,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,35.0,0.0,0.0,0.0,0.0,3.0,0.0,3.25,3.0,2.0,64,0,,,0.0,29.828947368421055,⚪ WEAK,🔴 Weak,,,,,,,
